include_covariates,include_itself,include_motif_information,k_motifs,motif_length,no_points_after_motif,do_normalization,include_similarity,EXCL_ZONE_DENOM,RMSE,WAPE,MAE,MAPE,Time_Processing,Time_Overall
True,True,1,1,24,1,True,True,4,0.019591821,0.015738314,0.01176406,0.0474117,0.7467718124389648,6.295038938522339
True,True,1,1,24,1,True,False,4,0.01950821,0.015675945,0.01171744,0.047330268,0.7356200218200684,6.319792032241821
True,True,1,1,24,1,False,True,4,0.019192632,0.015595352,0.011657198,0.0477441,0.7356281280517578,6.4504921436309814
True,True,1,1,24,1,False,False,4,0.019097317,0.015538119,0.011614418,0.047630884,0.7309119701385498,6.232480049133301
True,True,1,1,24,2,True,True,4,0.019586306,0.015783185,0.0117975995,0.04739415,0.8017730712890625,6.386077880859375
True,True,1,1,24,2,True,False,4,0.019600686,0.015738225,0.011763993,0.047399048,0.7974638938903809,6.381873846054077
True,True,1,1,24,2,False,True,4,0.018781135,0.015375028,0.011492511,0.047627475,0.7872021198272705,6.443141937255859
True,True,1,1,24,2,False,False,4,0.018759102,0.015317169,0.0114492625,0.047622487,0.7226839065551758,6.409125804901123
True,True,1,1,24,6,True,True,4,0.01957935,0.0157275,0.011755975,0.047222327,0.7649400234222412,6.837503910064697
True,True,1,1,24,6,True,False,4,0.019536244,0.015705857,0.011739799,0.04724042,0.7560451030731201,6.706463098526001
True,True,1,1,24,6,False,True,4,0.018385787,0.015120626,0.011302351,0.047592603,0.7567620277404785,6.776464223861694
True,True,1,1,24,6,False,False,4,0.01838401,0.015107614,0.011292624,0.047368117,0.786489725112915,6.7007386684417725
True,True,1,1,24,12,True,True,4,0.019548774,0.015790176,0.011802824,0.047605176,0.7818140983581543,7.384902000427246
True,True,1,1,24,12,True,False,4,0.019560691,0.015730312,0.011758079,0.0474755,0.7790279388427734,9.206565141677856
True,True,1,1,24,12,False,True,4,0.018698493,0.015382309,0.011497954,0.047887173,0.82594895362854,7.540483236312866
True,True,1,1,24,12,False,False,4,0.018638702,0.015285235,0.011425393,0.04766895,0.801408052444458,7.472526788711548
True,True,1,1,24,24,True,True,4,0.019599225,0.01571961,0.011750078,0.047106862,0.8779311180114746,8.344414949417114
True,True,1,1,24,24,True,False,4,0.019557402,0.015718095,0.011748946,0.047092795,0.8100001811981201,8.941617250442505
True,True,1,1,24,24,False,True,4,0.018676657,0.015315139,0.011447745,0.047858648,0.8196561336517334,8.597975015640259
True,True,1,1,24,24,False,False,4,0.018675666,0.01530544,0.011440495,0.047528807,0.7790279388427734,8.392490863800049
False,True,1,1,24,1,True,True,4,0.019616101,0.015719442,0.011749953,0.047189422,0.7572071552276611,6.177990198135376
False,True,1,1,24,1,True,False,4,0.019588655,0.01572581,0.011754713,0.04756757,0.8112268447875977,6.099481821060181
False,True,1,1,24,1,False,True,4,0.019196142,0.0155735025,0.011640866,0.04763245,0.8116717338562012,6.277838706970215
False,True,1,1,24,1,False,False,4,0.019149562,0.01556237,0.011632545,0.047538333,0.9007430076599121,6.313870906829834
False,True,1,1,24,2,True,True,4,0.019608365,0.015688423,0.011726767,0.047219645,0.7830569744110107,6.3286237716674805
False,True,1,1,24,2,True,False,4,0.019612052,0.015709024,0.011742166,0.047176685,0.7579159736633301,6.189320087432861
False,True,1,1,24,2,False,True,4,0.018735727,0.015268814,0.011413118,0.047238544,0.7514069080352783,6.318579912185669
False,True,1,1,24,2,False,False,4,0.018741101,0.015269222,0.011413423,0.047242932,0.7412569522857666,6.2623209953308105
False,True,1,1,24,6,True,True,4,0.019634023,0.015727181,0.011755738,0.047363024,0.8033421039581299,6.687831163406372
False,True,1,1,24,6,True,False,4,0.019540723,0.015653584,0.011700725,0.04719539,0.8166918754577637,6.575822830200195
False,True,1,1,24,6,False,True,4,0.018404307,0.015116322,0.011299133,0.04733738,0.8079490661621094,7.217489242553711
False,True,1,1,24,6,False,False,4,0.0183312,0.015043507,0.011244706,0.04687442,1.0034770965576172,7.07108998298645
False,True,1,1,24,12,True,True,4,0.019665148,0.015812732,0.011819686,0.04737073,0.8440780639648438,8.395402908325195
False,True,1,1,24,12,True,False,4,0.019607581,0.015710087,0.011742961,0.04735076,0.8811252117156982,7.87949013710022
False,True,1,1,24,12,False,True,4,0.018726634,0.015394557,0.011507109,0.04760215,0.811654806137085,7.489160776138306
False,True,1,1,24,12,False,False,4,0.018710744,0.015298462,0.01143528,0.04750655,0.7937448024749756,7.27546763420105
False,True,1,1,24,24,True,True,4,0.019591037,0.0157189,0.011749547,0.04731871,0.9635419845581055,8.739135980606079
False,True,1,1,24,24,True,False,4,0.019617185,0.01572276,0.011752434,0.047166944,0.9322400093078613,8.56679105758667
False,True,1,1,24,24,False,True,4,0.018676806,0.015282948,0.011423683,0.04733332,0.9123108386993408,8.508492708206177
False,True,1,1,24,24,False,False,4,0.01861955,0.015250072,0.011399109,0.047468115,0.8974049091339111,8.915580987930298
