include_covariates,include_itself,include_motif_information,k_motifs,motif_length,no_points_after_motif,do_normalization,include_similarity,EXCL_ZONE_DENOM,RMSE,WAPE,MAE,MAPE,Time_Processing,Time_Overall
True,True,1,1,9,1,True,True,4,5.1920104,0.047893483,2.7925339,0.06844816,41.96687984466553,160.66895270347595
True,True,1,1,9,1,True,False,4,5.1916137,0.047886066,2.7921016,0.06849328,42.69734501838684,156.22342610359192
True,True,1,1,9,1,False,True,4,5.181974,0.047766205,2.7851126,0.06822041,42.174983978271484,163.62141394615173
True,True,1,1,9,1,False,False,4,5.1828012,0.047783,2.786092,0.068328634,42.56402587890625,160.1356270313263
True,True,1,1,9,2,True,True,4,5.18393,0.04783893,2.7893531,0.068308495,43.17668628692627,163.93767404556274
True,True,1,1,9,2,True,False,4,5.190723,0.04788758,2.7921898,0.06841876,43.12389874458313,162.08669686317444
True,True,1,1,9,2,False,True,4,5.172595,0.04769048,2.7806976,0.06808971,42.327301025390625,164.46382999420166
True,True,1,1,9,2,False,False,4,5.1804776,0.047759745,2.7847362,0.068231024,41.688440799713135,160.50613689422607
True,True,1,1,9,3,True,True,4,5.183173,0.04778546,2.7862356,0.06826689,42.75856590270996,166.47727179527283
True,True,1,1,9,3,True,False,4,5.1860924,0.04785682,2.7903962,0.06834271,42.46049380302429,164.42487502098083
True,True,1,1,9,3,False,True,4,5.169924,0.047660068,2.7789242,0.06804377,42.14910697937012,163.19989800453186
True,True,1,1,9,3,False,False,4,5.172777,0.047708064,2.7817228,0.06805439,41.9178740978241,162.6775302886963
True,True,1,1,9,5,True,True,4,5.17906,0.04776231,2.7848856,0.06822756,43.11155891418457,174.27304100990295
True,True,1,1,9,5,True,False,4,5.1831927,0.047810055,2.7876694,0.068298586,42.844868898391724,171.4561049938202
True,True,1,1,9,5,False,True,4,5.159502,0.047567435,2.773523,0.06784062,42.55197215080261,169.29117894172668
True,True,1,1,9,5,False,False,4,5.167521,0.047644008,2.7779877,0.06801484,42.409693002700806,168.05662417411804
True,True,1,1,9,9,True,True,4,5.177083,0.047743592,2.7837944,0.06814705,43.31951594352722,186.12185382843018
True,True,1,1,9,9,True,False,4,5.184448,0.047778107,2.785807,0.06823321,42.92605996131897,183.9913351535797
True,True,1,1,9,9,False,True,4,5.1567683,0.047557067,2.7729187,0.06782001,42.32316207885742,181.6523950099945
True,True,1,1,9,9,False,False,4,5.165689,0.047601886,2.7755318,0.06791355,42.11874485015869,179.14799284934998
False,True,1,1,9,1,True,True,4,5.600924,0.05111602,2.9804308,0.07389967,42.7598876953125,147.2170066833496
False,True,1,1,9,1,True,False,4,5.606499,0.051091306,2.97899,0.07409399,42.77552795410156,145.45820808410645
False,True,1,1,9,1,False,True,4,5.592437,0.051013786,2.97447,0.073667735,42.824490785598755,150.71066212654114
False,True,1,1,9,1,False,False,4,5.598231,0.0509824,2.97264,0.07380066,42.333576917648315,146.7949321269989
False,True,1,1,9,2,True,True,4,5.5932493,0.051013317,2.9744427,0.073703654,43.30537295341492,152.7073678970337
False,True,1,1,9,2,True,False,4,5.6017857,0.051050738,2.9766245,0.07399544,42.91279625892639,149.0851230621338
False,True,1,1,9,2,False,True,4,5.5849576,0.050920352,2.9690223,0.07350327,42.04829382896423,150.49275398254395
False,True,1,1,9,2,False,False,4,5.593392,0.050938807,2.9700983,0.07370401,42.124544858932495,147.63525795936584
False,True,1,1,9,3,True,True,4,5.5878005,0.050951112,2.9708157,0.073603064,42.709169149398804,153.86248016357422
False,True,1,1,9,3,True,False,4,5.599478,0.051027764,2.975285,0.073940165,42.63364100456238,150.85475087165833
False,True,1,1,9,3,False,True,4,5.5758915,0.050836504,2.9641333,0.07334744,42.244853019714355,152.74275302886963
False,True,1,1,9,3,False,False,4,5.5874906,0.05089029,2.9672692,0.07358515,42.11142182350159,149.58476376533508
False,True,1,1,9,5,True,True,4,5.5824304,0.05088126,2.9667428,0.073492154,42.787328004837036,160.2891731262207
False,True,1,1,9,5,True,False,4,5.596484,0.05100161,2.9737601,0.07390639,42.87510871887207,157.69459891319275
False,True,1,1,9,5,False,True,4,5.5653496,0.050732795,2.9580863,0.07314904,42.47496294975281,159.528635263443
False,True,1,1,9,5,False,False,4,5.5807815,0.05083552,2.9640758,0.07344799,42.44744396209717,155.5461859703064
False,True,1,1,9,9,True,True,4,5.577642,0.05083994,2.9643333,0.07342616,43.197516202926636,163.98631882667542
False,True,1,1,9,9,True,False,4,5.5923576,0.05096249,2.971479,0.07382529,43.05471992492676,161.93908667564392
False,True,1,1,9,9,False,True,4,5.5552216,0.05064486,2.952959,0.07297238,42.520841121673584,160.04527592658997
False,True,1,1,9,9,False,False,4,5.572462,0.0507674,2.960104,0.07327354,42.374963998794556,157.48572611808777
