include_covariates,include_itself,include_motif_information,k_motifs,motif_length,no_points_after_motif,do_normalization,include_similarity,EXCL_ZONE_DENOM,RMSE,WAPE,MAE,MAPE,Time_Processing,Time_Overall
True,True,2,1,24,1,True,True,4,0.015334084,0.11499544,0.0062097297,0.12800166,14.458542108535767,556.7601139545441
True,True,2,1,24,1,True,False,4,0.014316841,0.11023485,0.0059526586,0.1260638,15.011669874191284,537.1966598033905
True,True,2,1,24,1,False,True,4,0.0150189,0.11332562,0.0061195595,0.1327412,14.860429048538208,552.4870960712433
True,True,2,1,24,1,False,False,4,0.014330453,0.111839026,0.0060392837,0.12850606,14.464322090148926,575.4403450489044
True,True,2,1,24,2,True,True,4,0.015136818,0.11537073,0.006229995,0.1297326,15.503632068634033,552.3221189975739
True,True,2,1,24,2,True,False,4,0.014230511,0.11007041,0.005943779,0.12757152,14.949191093444824,626.6133370399475
True,True,2,1,24,2,False,True,4,0.015536725,0.11584907,0.0062558255,0.13064176,15.464972019195557,567.4818160533905
True,True,2,1,24,2,False,False,4,0.015295268,0.11515735,0.006218473,0.13064046,14.73734188079834,592.0121650695801
True,True,2,1,24,6,True,True,4,0.017651388,0.12228498,0.006603363,0.12633023,15.861622095108032,740.6572780609131
True,True,2,1,24,6,True,False,4,0.016855735,0.11970579,0.0064640874,0.1305455,18.97196102142334,694.0121169090271
True,True,2,1,24,6,False,True,4,0.017215382,0.11978766,0.0064685084,0.12137264,16.641942739486694,708.4445588588715
True,True,2,1,24,6,False,False,4,0.016713543,0.11851327,0.0063996916,0.12902232,16.075205087661743,617.4006452560425
True,True,2,1,24,12,True,True,4,0.018571544,0.117154926,0.0063263415,0.120134205,16.63279104232788,825.9320042133331
True,True,2,1,24,12,True,False,4,0.019198395,0.122435555,0.006611494,0.12883349,16.980728149414062,711.8633239269257
True,True,2,1,24,12,False,True,4,0.016519293,0.11239696,0.0060694125,0.11669454,17.122693061828613,783.0432548522949
True,True,2,1,24,12,False,False,4,0.018082721,0.12102712,0.006535439,0.12778673,18.45263981819153,747.0843729972839
True,True,2,1,24,24,True,True,4,0.017538173,0.103479005,0.005587844,0.111862734,18.964096069335938,941.1140880584717
True,True,2,1,24,24,True,False,4,0.020200144,0.12021709,0.0064916974,0.1256888,19.601853847503662,773.186393737793
True,True,2,1,24,24,False,True,4,0.014051944,0.08692978,0.00469419,0.09914775,15.144069194793701,769.304514169693
True,True,2,1,24,24,False,False,4,0.019391306,0.11778476,0.006360352,0.12552448,15.042551040649414,759.7525918483734
False,True,2,1,24,1,True,True,4,0.013733276,0.11560528,0.006242661,0.13782214,14.573473930358887,462.73407793045044
False,True,2,1,24,1,True,False,4,0.012102237,0.10834437,0.005850573,0.13155046,14.027103185653687,446.77650690078735
False,True,2,1,24,1,False,True,4,0.014263898,0.118145466,0.00637983,0.13914973,14.361893892288208,498.1337857246399
False,True,2,1,24,1,False,False,4,0.012855487,0.11233103,0.006065852,0.13699237,14.263447761535645,494.2281959056854
False,True,2,1,24,2,True,True,4,0.0135601945,0.115755394,0.006250767,0.13875395,14.733564853668213,496.1573579311371
False,True,2,1,24,2,True,False,4,0.012700454,0.10992275,0.0059358054,0.13257185,14.30688190460205,453.9773519039154
False,True,2,1,24,2,False,True,4,0.014637536,0.11997023,0.0064783674,0.13521212,14.091766119003296,486.69383001327515
False,True,2,1,24,2,False,False,4,0.013577428,0.115520574,0.0062380866,0.13544951,14.25802993774414,467.0407700538635
False,True,2,1,24,6,True,True,4,0.017104246,0.12708642,0.0068626394,0.13961472,14.232136964797974,523.4280400276184
False,True,2,1,24,6,True,False,4,0.016124329,0.12292872,0.006638125,0.13858052,14.048086881637573,508.5643198490143
False,True,2,1,24,6,False,True,4,0.01596799,0.11288264,0.0060956385,0.11744545,13.773081064224243,498.0620930194855
False,True,2,1,24,6,False,False,4,0.01544804,0.112293206,0.0060638096,0.11926121,13.565882921218872,476.1254069805145
False,True,2,1,24,12,True,True,4,0.018329788,0.11503114,0.006211657,0.11835242,15.004544019699097,525.7055900096893
False,True,2,1,24,12,True,False,4,0.018871935,0.12013564,0.006487299,0.12545866,14.5733003616333,516.0217883586884
False,True,2,1,24,12,False,True,4,0.0158787,0.10407088,0.0056198053,0.10274699,14.36185908317566,558.1875131130219
False,True,2,1,24,12,False,False,4,0.017483383,0.11094206,0.005990848,0.114191286,14.239119052886963,518.8734052181244
False,True,2,1,24,24,True,True,4,0.017599259,0.099366605,0.005365776,0.105888344,16.450595140457153,610.691043138504
False,True,2,1,24,24,True,False,4,0.019831076,0.11397294,0.0061545144,0.11778772,15.637551069259644,634.5724740028381
False,True,2,1,24,24,False,True,4,0.013574896,0.07657642,0.0041351104,0.08474595,15.889003992080688,639.5084698200226
False,True,2,1,24,24,False,False,4,0.018254347,0.10079014,0.005442647,0.10425811,15.416879892349243,661.0418438911438
