include_covariates,include_itself,include_motif_information,k_motifs,motif_length,no_points_after_motif,do_normalization,include_similarity,EXCL_ZONE_DENOM,RMSE,WAPE,MAE,MAPE,Time_Processing,Time_Overall
True,True,0,1,24,1,False,False,4,0.013664559,0.10890117,0.0058806404,0.1256635,5.191927671432495,398.2317998409271
False,True,0,1,24,1,False,False,4,0.012148092,0.10824086,0.0058449837,0.13247783,5.753223180770874,344.73269510269165
