include_covariates,include_itself,include_motif_information,k_motifs,motif_length,no_points_after_motif,do_normalization,include_similarity,EXCL_ZONE_DENOM,RMSE,WAPE,MAE,MAPE,Time_Processing,Time_Overall
True,True,15,2,24,6,False,True,4,0.019363008,0.015724428,0.011753679,0.048980568,2.798861026763916,9.6733238697052
True,True,15,3,24,6,False,True,4,0.019315584,0.015641276,0.011691526,0.048674215,2.6611437797546387,10.115678071975708
False,True,15,2,24,6,False,True,4,0.019393252,0.015670406,0.0117133,0.0485556,2.1429193019866943,8.63870906829834
False,True,15,3,24,6,False,True,4,0.019296495,0.015596113,0.011657767,0.04824102,2.7523672580718994,9.821508169174194
