include_covariates,include_itself,include_motif_information,k_motifs,motif_length,no_points_after_motif,do_normalization,include_similarity,EXCL_ZONE_DENOM,RMSE,WAPE,MAE,MAPE,Time_Processing,Time_Overall
True,True,17,2,9,9,False,True,4,5.129881,0.04729906,2.757875,0.067424074,82.50841188430786,297.9431097507477
True,True,17,3,9,9,False,True,4,5.1178765,0.047189273,2.7514737,0.06714765,99.16174602508545,373.8665211200714
False,True,17,2,9,9,False,True,4,5.523753,0.05034,2.9351835,0.07242627,83.96107697486877,283.8510830402374
False,True,17,3,9,9,False,True,4,5.511203,0.050212834,2.9277687,0.07215268,108.7263388633728,391.2670867443085
